Agent_Age,Agent_Rating,Traffic,Vehicle,Delivery_Duration,Weather_Fog,Weather_Sandstorms,Weather_Stormy,Weather_Sunny,Weather_Windy,Area_Other,Area_Semi-Urban,Area_Urban,Category_Books,Category_Clothing,Category_Cosmetics,Category_Electronics,Category_Grocery,Category_Home,Category_Jewelry,Category_Kitchen,Category_Outdoors,Category_Pet Supplies,Category_Shoes,Category_Skincare,Category_Snacks,Category_Sports,Category_Toys,distance_km,hour,is_peak,dist_x_traffic,hour_sin,distance_x_peak,peak_weight
29,3.3,0,van,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.182728114832916,23,0,0.0,-0.25881904510252157,0.0,0
28,4.7,0,motorcycle ,90,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42736760615815,23,0,0.0,-0.25881904510252157,0.0,0
21,4.7,2,motorcycle ,145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.218134914911527,12,0,12.436269829823054,1.2246467991473532e-16,0.0,1
35,4.9,3,scooter ,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.25308886851953,19,1,60.759266605558594,-0.9659258262890684,20.25308886851953,2
33,5.0,1,van,140,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.880935113345313,19,1,10.880935113345313,-0.9659258262890684,10.880935113345313,2
25,4.8,1,scooter ,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.580267822400963,17,1,12.580267822400963,-0.9659258262890683,12.580267822400963,0
32,4.9,1,motorcycle ,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.219783818326418,18,1,9.219783818326418,-1.0,9.219783818326418,2
32,4.3,3,motorcycle ,240,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.610807781529353,20,1,40.83242334458806,-0.8660254037844386,13.610807781529353,2
34,4.9,0,scooter ,50,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.121519225895119,23,0,0.0,-0.25881904510252157,0.0,0
33,4.8,0,motorcycle ,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.536906134034303,10,0,0.0,0.49999999999999994,0.0,0
39,4.6,3,van,210,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.917100051488791,20,1,35.75130015446638,-0.8660254037844386,11.917100051488791,2
22,4.5,3,scooter ,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.989916877275611,19,1,41.969750631826834,-0.9659258262890684,13.989916877275611,2
29,5.0,3,motorcycle ,185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.63541627418215,19,1,49.906248822546445,-0.9659258262890684,16.63541627418215,2
23,4.6,0,motorcycle ,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.180908601250216,22,0,0.0,-0.5000000000000004,0.0,0
31,5.0,0,scooter ,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3626986679347,23,0,0.0,-0.25881904510252157,0.0,0
33,4.9,0,motorcycle ,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5605560162491214,10,0,0.0,0.49999999999999994,0.0,0
36,4.7,2,scooter ,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.073644027723396,11,0,6.147288055446792,0.258819045102521,0.0,0
27,4.1,3,scooter ,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.2191235676111,21,1,27.657370702833298,-0.7071067811865477,9.2191235676111,2
25,4.5,3,motorcycle ,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6878.428563067476,21,1,20635.28568920243,-0.7071067811865477,6878.428563067476,2
25,4.9,0,scooter ,115,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.121874081416118,0,0,0.0,0.0,0.0,0
22,4.5,0,scooter ,80,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5125976112065025,8,0,0.0,0.8660254037844387,0.0,0
23,4.6,3,motorcycle ,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.580267822400963,19,1,37.74080346720289,-0.9659258262890684,12.580267822400963,2
38,4.1,1,scooter ,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.91059239709516,18,1,19.91059239709516,-1.0,19.91059239709516,2
23,4.7,0,scooter ,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.564981870374336,22,0,0.0,-0.5000000000000004,0.0,0
23,4.9,3,motorcycle ,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.113513635293224,20,1,48.34054090587967,-0.8660254037844386,16.113513635293224,2
21,4.9,0,scooter ,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.21780072481163,22,0,0.0,-0.5000000000000004,0.0,0
20,3.6,2,motorcycle ,230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.552331352726081,11,0,3.104662705452162,0.258819045102521,0.0,0
38,4.6,1,scooter ,130,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.916194656540203,17,1,19.916194656540203,-0.9659258262890683,19.916194656540203,0
28,4.5,0,motorcycle ,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5203682291094078,8,0,0.0,0.8660254037844387,0.0,0
22,4.9,3,motorcycle ,33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.916260009775197,19,1,59.74878002932559,-0.9659258262890684,19.916260009775197,2
39,4.9,1,motorcycle ,145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.757108800258132,18,1,10.757108800258132,-1.0,10.757108800258132,2
27,4.7,1,motorcycle ,175,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.916260009775197,18,1,19.916260009775197,-1.0,19.916260009775197,2
37,5.0,3,motorcycle ,175,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.59595027478907,21,1,13.78785082436721,-0.7071067811865477,4.59595027478907,2
26,4.7,3,motorcycle ,130,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.735893137599103,21,1,41.207679412797305,-0.7071067811865477,13.735893137599103,2
26,4.2,0,motorcycle ,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17431677402621,23,0,0.0,-0.25881904510252157,0.0,0
39,4.8,0,van,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.074331008326515,23,0,0.0,-0.25881904510252157,0.0,0
30,4.7,0,scooter ,50,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.314030628228021,23,0,0.0,-0.25881904510252157,0.0,0
38,4.5,1,scooter ,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.976027554946448,17,1,19.976027554946448,-0.9659258262890683,19.976027554946448,0
23,4.8,1,scooter ,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.19295116708344,18,1,9.19295116708344,-1.0,9.19295116708344,2
23,4.8,0,motorcycle ,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.18093693173923,22,0,0.0,-0.5000000000000004,0.0,0
32,4.6,3,motorcycle ,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.23656153955492,19,1,36.70968461866476,-0.9659258262890684,12.23656153955492,2
33,4.8,2,scooter ,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5369113551350593,11,0,3.0738227102701186,0.258819045102521,0.0,0
26,4.7,3,motorcycle ,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.233151216488597,20,1,36.699453649465795,-0.8660254037844386,12.233151216488597,2
25,4.5,3,scooter ,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.068305329321632,20,1,60.204915987964895,-0.8660254037844386,20.068305329321632,2
32,4.9,3,scooter ,80,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.205788522337425,21,1,60.61736556701227,-0.7071067811865477,20.205788522337425,2
32,4.8,1,motorcycle ,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.649724402449684,17,1,7.649724402449684,-0.9659258262890683,7.649724402449684,0
31,4.4,3,motorcycle ,185,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.60095424935038,21,1,49.80286274805114,-0.7071067811865477,16.60095424935038,2
27,4.9,0,motorcycle ,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.29786575291325,23,0,0.0,-0.25881904510252157,0.0,0
34,4.8,1,motorcycle ,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.06949207274625,18,1,20.06949207274625,-1.0,20.06949207274625,2
35,4.8,1,motorcycle ,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.76188040923094,18,1,19.76188040923094,-1.0,19.76188040923094,2
28,5.0,1,scooter ,110,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.178100872931342,17,1,20.178100872931342,-0.9659258262890683,20.178100872931342,0
27,5.0,3,motorcycle ,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.787603106955784,20,1,41.36280932086735,-0.8660254037844386,13.787603106955784,2
32,4.2,3,motorcycle ,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.384324359677578,21,1,49.15297307903273,-0.7071067811865477,16.384324359677578,2
23,4.7,1,motorcycle ,140,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.788169484007305,17,1,13.788169484007305,-0.9659258262890683,13.788169484007305,0
34,4.1,2,motorcycle ,170,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5525569843004514,11,0,3.105113968600903,0.258819045102521,0.0,0
21,5.0,3,scooter ,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.421407858787804,20,1,37.26422357636341,-0.8660254037844386,12.421407858787804,2
23,4.9,3,motorcycle ,205,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.72143013885536,21,1,50.16429041656608,-0.7071067811865477,16.72143013885536,2
32,4.8,3,motorcycle ,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.590771505102242,20,1,13.772314515306725,-0.8660254037844386,4.590771505102242,2
23,5.0,0,motorcycle ,70,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.419794286435744,0,0,0.0,0.0,0.0,0
28,5.0,0,motorcycle ,80,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1045718665451782,8,0,0.0,0.8660254037844387,0.0,0
27,5.0,1,motorcycle ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.39522525342693,17,1,4.39522525342693,-0.9659258262890683,4.39522525342693,0
23,4.9,1,van,190,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.29786575291325,18,1,17.29786575291325,-1.0,17.29786575291325,2
36,4.9,1,motorcycle ,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.618630653002526,17,1,19.618630653002526,-0.9659258262890683,19.618630653002526,0
24,4.3,3,motorcycle ,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.98428375279679,21,1,50.952851258390375,-0.7071067811865477,16.98428375279679,2
20,4.7,1,motorcycle ,125,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.540565975649032,18,1,4.540565975649032,-1.0,4.540565975649032,2
32,4.3,0,motorcycle ,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.074821802568852,23,0,0.0,-0.25881904510252157,0.0,0
24,4.7,0,scooter ,50,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.105133735234752,8,0,0.0,0.8660254037844387,0.0,0
24,4.6,3,motorcycle ,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.494227798361535,20,1,13.482683395084603,-0.8660254037844386,4.494227798361535,2
26,4.7,3,scooter ,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.722543155307,21,1,50.167629465921,-0.7071067811865477,16.722543155307,2
25,4.6,3,scooter ,160,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.435201537430714,22,0,28.305604612292143,-0.5000000000000004,0.0,0
27,4.7,3,scooter ,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.878389859457627,21,1,59.63516957837288,-0.7071067811865477,19.878389859457627,2
28,4.6,1,motorcycle ,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.674341511234465,19,1,4.674341511234465,-0.9659258262890684,4.674341511234465,2
22,4.9,1,motorcycle ,85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.406473968860336,18,1,13.406473968860336,-1.0,13.406473968860336,2
23,4.7,1,scooter ,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.29013467763468,15,0,6.29013467763468,-0.7071067811865471,0.0,0
29,4.0,2,scooter ,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.960345509794304,14,0,11.920691019588608,-0.4999999999999998,0.0,1
33,4.9,0,motorcycle ,130,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7191763867423395,22,0,0.0,-0.5000000000000004,0.0,0
31,4.8,0,motorcycle ,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5137670422991536,10,0,0.0,0.49999999999999994,0.0,0
35,4.6,0,scooter ,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5095756042667012,8,0,0.0,0.8660254037844387,0.0,0
29,4.8,1,motorcycle ,75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.631511903978476,18,1,7.631511903978476,-1.0,7.631511903978476,2
36,4.3,2,scooter ,160,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5094402621798344,11,0,3.018880524359669,0.258819045102521,0.0,0
32,4.7,2,scooter ,140,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5441620252110633,11,0,3.0883240504221265,0.258819045102521,0.0,0
36,4.9,1,motorcycle ,240,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.627072559592865,18,1,19.627072559592865,-1.0,19.627072559592865,2
31,4.8,1,scooter ,140,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.610456146048326,17,1,4.610456146048326,-0.9659258262890683,4.610456146048326,0
39,4.7,0,motorcycle ,105,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9375685899810504,10,0,0.0,0.49999999999999994,0.0,0
34,4.9,0,motorcycle ,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.984510689263753,8,0,0.0,0.8660254037844387,0.0,0
31,5.0,1,motorcycle ,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.851371030914212,17,1,16.851371030914212,-0.9659258262890683,16.851371030914212,0
32,4.4,3,motorcycle ,240,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.35024713647317,21,1,37.05074140941951,-0.7071067811865477,12.35024713647317,2
22,4.5,1,scooter ,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4691938252042425,18,1,4.4691938252042425,-1.0,4.4691938252042425,2
27,4.7,3,scooter ,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.917100051488791,19,1,35.75130015446638,-0.9659258262890684,11.917100051488791,2
29,4.7,0,van,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.681596819866367,22,0,0.0,-0.5000000000000004,0.0,0
20,4.7,3,scooter ,105,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.15280068944862,21,1,42.45840206834586,-0.7071067811865477,14.15280068944862,2
39,4.9,0,motorcycle ,145,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.787603106955784,22,0,0.0,-0.5000000000000004,0.0,0
33,4.7,0,scooter ,60,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.761735387691425,22,0,0.0,-0.5000000000000004,0.0,0
34,4.8,2,motorcycle ,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.554508559519504,11,0,3.109017119039008,0.258819045102521,0.0,0
21,4.6,1,scooter ,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.971881683316301,17,1,13.971881683316301,-0.9659258262890683,13.971881683316301,0
24,4.5,0,scooter ,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.097896810816284,0,0,0.0,0.0,0.0,0
29,4.9,1,motorcycle ,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.916582838288104,18,1,11.916582838288104,-1.0,11.916582838288104,2
27,4.0,0,motorcycle ,75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.717601092054723,22,0,0.0,-0.5000000000000004,0.0,0
36,3.8,3,motorcycle ,195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.292848945038811,19,1,36.87854683511643,-0.9659258262890684,12.292848945038811,2
29,4.8,1,motorcycle ,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.962202685727718,16,0,5.962202685727718,-0.8660254037844384,0.0,0
21,5.0,1,motorcycle ,120,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.969116967730173,17,1,13.969116967730173,-0.9659258262890683,13.969116967730173,0
36,4.8,0,motorcycle ,100,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.078665498349437,22,0,0.0,-0.5000000000000004,0.0,0
39,4.8,1,motorcycle ,115,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.413644078076244,17,1,13.413644078076244,-0.9659258262890683,13.413644078076244,0
24,4.7,1,motorcycle ,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.594458830147769,18,1,10.594458830147769,-1.0,10.594458830147769,2
24,4.7,1,motorcycle ,125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.037614687084906,15,0,6.037614687084906,-0.7071067811865471,0.0,0
29,4.7,0,scooter ,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5890994584359515,22,0,0.0,-0.5000000000000004,0.0,0
35,4.8,1,motorcycle ,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.054382229846305,17,1,6.054382229846305,-0.9659258262890683,6.054382229846305,0
36,5.0,1,scooter ,170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.5279170129511765,17,1,4.5279170129511765,-0.9659258262890683,4.5279170129511765,0
32,4.8,3,motorcycle ,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.549967178616325,20,1,22.649901535848976,-0.8660254037844386,7.549967178616325,2
33,5.0,3,scooter ,225,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.294166376369665,20,1,36.88249912910899,-0.8660254037844386,12.294166376369665,2
29,4.8,0,scooter ,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.15280068944862,22,0,0.0,-0.5000000000000004,0.0,0
25,4.6,3,scooter ,205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.021816217041177,19,1,42.06544865112353,-0.9659258262890684,14.021816217041177,2
20,4.9,0,motorcycle ,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0249808540967433,8,0,0.0,0.8660254037844387,0.0,0
22,4.5,3,scooter ,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.097651549864548,21,1,51.29295464959364,-0.7071067811865477,17.097651549864548,2
35,4.6,3,scooter ,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.209836055800304,21,1,36.629508167400914,-0.7071067811865477,12.209836055800304,2
34,4.7,0,scooter ,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.90061622615426,23,0,0.0,-0.25881904510252157,0.0,0
27,4.6,1,scooter ,85,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.177742451194362,17,1,20.177742451194362,-0.9659258262890683,20.177742451194362,0
28,4.7,2,scooter ,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.860576894909141,12,0,11.721153789818281,1.2246467991473532e-16,0.0,1
37,4.9,0,motorcycle ,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.617929437389435,23,0,0.0,-0.25881904510252157,0.0,0
30,3.8,3,scooter ,180,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.506954885363346,19,1,61.52086465609004,-0.9659258262890684,20.506954885363346,2
34,4.8,2,motorcycle ,235,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.488347124650747,11,0,2.976694249301494,0.258819045102521,0.0,0
37,5.0,1,motorcycle ,130,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.46418994556843,18,1,4.46418994556843,-1.0,4.46418994556843,2
20,4.7,0,motorcycle ,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.465158713283059,8,0,0.0,0.8660254037844387,0.0,0
29,4.9,3,motorcycle ,135,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.162418131175954,20,1,36.48725439352786,-0.8660254037844386,12.162418131175954,2
29,4.6,1,scooter ,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.147404652636645,16,0,6.147404652636645,-0.8660254037844384,0.0,0
38,4.7,2,motorcycle ,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.049956259946466,12,0,12.099912519892932,1.2246467991473532e-16,0.0,1
26,4.6,3,motorcycle ,125,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.988777563349286,21,1,41.96633269004786,-0.7071067811865477,13.988777563349286,2
28,4.8,3,scooter ,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.971950882978046,20,1,41.915852648934134,-0.8660254037844386,13.971950882978046,2
29,4.5,1,motorcycle ,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.724517748046026,17,1,10.724517748046026,-0.9659258262890683,10.724517748046026,0
33,4.6,3,motorcycle ,53,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.595295110432131,21,1,31.78588533129639,-0.7071067811865477,10.595295110432131,2
28,4.6,3,motorcycle ,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.661019603214875,21,1,58.983058809644625,-0.7071067811865477,19.661019603214875,2
37,5.0,0,scooter ,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0883603591494855,9,0,0.0,0.7071067811865476,0.0,0
30,4.6,3,scooter ,150,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.470884197808502,21,1,58.412652593425506,-0.7071067811865477,19.470884197808502,2
36,5.0,0,scooter ,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.60216485230212,22,0,0.0,-0.5000000000000004,0.0,0
33,4.8,1,motorcycle ,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.147215320061788,15,0,6.147215320061788,-0.7071067811865471,0.0,0
21,4.7,2,motorcycle ,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.21800234869445,14,0,12.4360046973889,-0.4999999999999998,0.0,1
24,4.9,3,motorcycle ,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.435806041180756,21,1,37.30741812354227,-0.7071067811865477,12.435806041180756,2
33,4.9,0,van,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5320227740641719,8,0,0.0,0.8660254037844387,0.0,0
25,4.7,0,motorcycle ,110,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.348134176984027,0,0,0.0,0.0,0.0,0
